,call_sign,ID,coef,d/n,max_speed,max_dir,avg_speed,avg_dir,month
22867,14737KABE,ABE2001121917522252,0.08900000000000001,N,151.0,4.0,176.0,6.0,12
22868,14737KABE,ABE2001121917532253,0.08900000000000001,N,156.0,5.0,149.0,5.0,12
22869,14737KABE,ABE2001121917542254,0.09,N,151.0,5.0,160.0,6.0,12
22870,14737KABE,ABE2001121917552255,0.091,N,148.0,4.0,147.0,4.0,12
22871,14737KABE,ABE2001121917562256,0.091,N,148.0,4.0,148.0,5.0,12
22873,14737KABE,ABE2001121917582258,0.08800000000000001,N,149.0,5.0,158.0,8.0,12
22874,14737KABE,ABE2001121917592259,0.08800000000000001,N,149.0,5.0,159.0,6.0,12
22875,14737KABE,ABE2001121918002300,0.08900000000000001,N,152.0,4.0,159.0,4.0,12
22876,14737KABE,ABE2001121918012301,0.09,N,154.0,4.0,154.0,4.0,12
22877,14737KABE,ABE2001121918022302,0.09,N,152.0,4.0,150.0,4.0,12
22878,14737KABE,ABE2001121918032303,0.091,N,148.0,4.0,140.0,4.0,12
22879,14737KABE,ABE2001121918042304,0.091,N,144.0,4.0,140.0,5.0,12
22880,14737KABE,ABE2001121918052305,0.092,N,141.0,4.0,138.0,5.0,12
22881,14737KABE,ABE2001121918062306,0.09300000000000001,N,142.0,4.0,143.0,6.0,12
22882,14737KABE,ABE2001121918072307,0.092,N,144.0,5.0,149.0,6.0,12
22883,14737KABE,ABE2001121918082308,0.091,N,146.0,5.0,149.0,6.0,12
22884,14737KABE,ABE2001121918092309,0.091,N,145.0,4.0,149.0,5.0,12
22885,14737KABE,ABE2001121918102310,0.091,N,140.0,4.0,142.0,4.0,12
22886,14737KABE,ABE2001121918112311,0.09,N,136.0,4.0,134.0,5.0,12
22887,14737KABE,ABE2001121918122312,0.091,N,141.0,4.0,155.0,5.0,12
22888,14737KABE,ABE2001121918132313,0.09,N,142.0,5.0,139.0,5.0,12
22889,14737KABE,ABE2001121918142314,0.08900000000000001,N,137.0,5.0,142.0,5.0,12
22890,14737KABE,ABE2001121918152315,0.08900000000000001,N,141.0,4.0,153.0,5.0,12
22891,14737KABE,ABE2001121918162316,0.09,N,145.0,5.0,144.0,6.0,12
22892,14737KABE,ABE2001121918172317,0.09,N,146.0,5.0,147.0,6.0,12
22893,14737KABE,ABE2001121918182318,0.09,N,140.0,5.0,140.0,5.0,12
22894,14737KABE,ABE2001121918192319,0.08900000000000001,N,139.0,4.0,150.0,5.0,12
22895,14737KABE,ABE2001121918202320,0.08900000000000001,N,146.0,4.0,164.0,5.0,12
22896,14737KABE,ABE2001121918212321,0.09,N,154.0,5.0,154.0,7.0,12
22897,14737KABE,ABE2001121918222322,0.09,N,167.0,5.0,172.0,6.0,12
22898,14737KABE,ABE2001121918232323,0.08800000000000001,N,164.0,4.0,156.0,5.0,12
22899,14737KABE,ABE2001121918242324,0.087,N,155.0,5.0,160.0,6.0,12
22900,14737KABE,ABE2001121918252325,0.08800000000000001,N,154.0,5.0,155.0,5.0,12
22901,14737KABE,ABE2001121918262326,0.08800000000000001,N,151.0,5.0,146.0,6.0,12
22902,14737KABE,ABE2001121918272327,0.086,N,150.0,5.0,143.0,7.0,12
22903,14737KABE,ABE2001121918282328,0.087,N,152.0,6.0,149.0,7.0,12
22904,14737KABE,ABE2001121918292329,0.08900000000000001,N,155.0,6.0,151.0,6.0,12
22905,14737KABE,ABE2001121918302330,0.08900000000000001,N,159.0,5.0,165.0,6.0,12
22906,14737KABE,ABE2001121918312331,0.08900000000000001,N,160.0,5.0,149.0,6.0,12
22907,14737KABE,ABE2001121918322332,0.08900000000000001,N,157.0,5.0,154.0,6.0,12
22908,14737KABE,ABE2001121918332333,0.087,N,156.0,5.0,158.0,5.0,12
22909,14737KABE,ABE2001121918342334,0.087,N,158.0,5.0,161.0,6.0,12
22910,14737KABE,ABE2001121918352335,0.08900000000000001,N,162.0,5.0,168.0,5.0,12
22911,14737KABE,ABE2001121918362336,0.08800000000000001,N,165.0,5.0,167.0,6.0,12
22912,14737KABE,ABE2001121918372337,0.08900000000000001,N,166.0,5.0,167.0,5.0,12
22913,14737KABE,ABE2001121918382338,0.087,N,164.0,4.0,157.0,5.0,12
22914,14737KABE,ABE2001121918392339,0.08800000000000001,N,160.0,4.0,157.0,5.0,12
22915,14737KABE,ABE2001121918402340,0.08800000000000001,N,157.0,5.0,153.0,5.0,12
22916,14737KABE,ABE2001121918412341,0.08800000000000001,N,156.0,4.0,159.0,5.0,12
22917,14737KABE,ABE2001121918422342,0.087,N,157.0,5.0,161.0,5.0,12
22918,14737KABE,ABE2001121918432343,0.08800000000000001,N,157.0,5.0,158.0,5.0,12
22919,14737KABE,ABE2001121918442344,0.08800000000000001,N,158.0,5.0,160.0,5.0,12
22920,14737KABE,ABE2001121918452345,0.087,N,159.0,5.0,162.0,5.0,12
22921,14737KABE,ABE2001121918462346,0.086,N,160.0,5.0,158.0,5.0,12
22922,14737KABE,ABE2001121918472347,0.087,N,163.0,5.0,163.0,5.0,12
22923,14737KABE,ABE2001121918482348,0.087,N,166.0,5.0,169.0,5.0,12
22924,14737KABE,ABE2001121918492349,0.08800000000000001,N,168.0,4.0,167.0,5.0,12
22925,14737KABE,ABE2001121918502350,0.08900000000000001,N,173.0,4.0,193.0,5.0,12
22926,14737KABE,ABE2001121918512351,0.091,N,177.0,4.0,180.0,5.0,12
22927,14737KABE,ABE2001121918522352,0.092,N,182.0,4.0,185.0,6.0,12
22928,14737KABE,ABE2001121918532353,0.092,N,185.0,5.0,184.0,5.0,12
22929,14737KABE,ABE2001121918542354,0.092,N,187.0,5.0,180.0,7.0,12
22930,14737KABE,ABE2001121918552355,0.095,N,184.0,5.0,187.0,5.0,12
22931,14737KABE,ABE2001121918562356,0.095,N,180.0,5.0,172.0,6.0,12
22932,14737KABE,ABE2001121918572357,0.095,N,180.0,5.0,182.0,5.0,12
22933,14737KABE,ABE2001121918582358,0.096,N,182.0,5.0,183.0,6.0,12
22934,14737KABE,ABE2001121918592359,0.095,N,184.0,6.0,188.0,8.0,12
22935,14737KABE,ABE2001121919000000,0.09699999999999999,N,185.0,6.0,170.0,7.0,12
22936,14737KABE,ABE2001121919010001,0.09699999999999999,N,186.0,5.0,183.0,6.0,12
22937,14737KABE,ABE2001121919020002,0.10300000000000001,N,190.0,5.0,191.0,9.0,12
22939,14737KABE,ABE2001121919040004,0.099,N,197.0,5.0,189.0,5.0,12
22940,14737KABE,ABE2001121919050005,0.1,N,191.0,5.0,192.0,6.0,12
22941,14737KABE,ABE2001121919060006,0.1,N,192.0,5.0,187.0,6.0,12
22946,14737KABE,ABE2001121919110011,0.10400000000000001,N,193.0,7.0,184.0,8.0,12
22954,14737KABE,ABE2001121919190019,0.106,N,192.0,8.0,190.0,8.0,12
22956,14737KABE,ABE2001121919210021,0.107,N,186.0,7.0,182.0,8.0,12
22961,14737KABE,ABE2001121919260026,0.11199999999999999,N,180.0,7.0,175.0,8.0,12
22963,14737KABE,ABE2001121919280028,0.11199999999999999,N,182.0,8.0,180.0,9.0,12
22964,14737KABE,ABE2001121919290029,0.11199999999999999,N,183.0,8.0,187.0,9.0,12
22967,14737KABE,ABE2001121919320032,0.11599999999999999,N,191.0,8.0,194.0,9.0,12
22968,14737KABE,ABE2001121919330033,0.11699999999999999,N,190.0,8.0,187.0,8.0,12
22969,14737KABE,ABE2001121919340034,0.11599999999999999,N,190.0,7.0,195.0,8.0,12
22970,14737KABE,ABE2001121919350035,0.11699999999999999,N,193.0,7.0,191.0,8.0,12
22981,14737KABE,ABE2001121919460046,0.12300000000000001,N,196.0,6.0,187.0,6.0,12
22982,14737KABE,ABE2001121919470047,0.124,N,190.0,5.0,189.0,6.0,12
22983,14737KABE,ABE2001121919480048,0.12300000000000001,N,190.0,5.0,188.0,6.0,12
22984,14737KABE,ABE2001121919490049,0.12300000000000001,N,190.0,4.0,198.0,5.0,12
22985,14737KABE,ABE2001121919500050,0.128,N,193.0,4.0,193.0,4.0,12
22986,14737KABE,ABE2001121919510051,0.128,N,195.0,4.0,198.0,4.0,12
22987,14737KABE,ABE2001121919520052,0.127,N,190.0,4.0,178.0,5.0,12
22988,14737KABE,ABE2001121919530053,0.13,N,179.0,4.0,171.0,5.0,12
22989,14737KABE,ABE2001121919540054,0.124,N,173.0,5.0,173.0,5.0,12
22990,14737KABE,ABE2001121919550055,0.122,N,175.0,4.0,170.0,5.0,12
22991,14737KABE,ABE2001121919560056,0.12300000000000001,N,180.0,4.0,175.0,4.0,12
22992,14737KABE,ABE2001121919570057,0.12300000000000001,N,174.0,4.0,175.0,4.0,12
22993,14737KABE,ABE2001121919580058,0.122,N,174.0,4.0,189.0,4.0,12
22994,14737KABE,ABE2001121919590059,0.12300000000000001,N,175.0,4.0,169.0,4.0,12
22995,14737KABE,ABE2001121920000100,0.124,N,168.0,4.0,167.0,5.0,12
22996,14737KABE,ABE2001121920010101,0.12300000000000001,N,163.0,4.0,168.0,5.0,12
22997,14737KABE,ABE2001121920020102,0.122,N,161.0,5.0,160.0,9.0,12
22998,14737KABE,ABE2001121920030103,0.122,N,163.0,6.0,179.0,9.0,12
22999,14737KABE,ABE2001121920040104,0.11800000000000001,N,174.0,8.0,184.0,9.0,12
23000,14737KABE,ABE2001121920050105,0.11699999999999999,N,183.0,8.0,185.0,7.0,12
23001,14737KABE,ABE2001121920060106,0.12,N,179.0,6.0,165.0,6.0,12
23002,14737KABE,ABE2001121920070107,0.12,N,169.0,5.0,170.0,6.0,12
23003,14737KABE,ABE2001121920080108,0.12,N,162.0,5.0,163.0,5.0,12
23004,14737KABE,ABE2001121920090109,0.12,N,162.0,5.0,162.0,6.0,12
23005,14737KABE,ABE2001121920100110,0.121,N,168.0,5.0,174.0,5.0,12
23006,14737KABE,ABE2001121920110111,0.121,N,171.0,4.0,164.0,5.0,12
23007,14737KABE,ABE2001121920120112,0.121,N,166.0,4.0,169.0,5.0,12
23008,14737KABE,ABE2001121920130113,0.11900000000000001,N,166.0,4.0,175.0,6.0,12
23009,14737KABE,ABE2001121920140114,0.121,N,169.0,4.0,168.0,5.0,12
23010,14737KABE,ABE2001121920150115,0.121,N,170.0,4.0,172.0,5.0,12
23011,14737KABE,ABE2001121920160116,0.122,N,172.0,4.0,182.0,5.0,12
23012,14737KABE,ABE2001121920170117,0.121,N,176.0,4.0,181.0,5.0,12
23013,14737KABE,ABE2001121920180118,0.12300000000000001,N,181.0,4.0,182.0,4.0,12
23014,14737KABE,ABE2001121920190119,0.121,N,186.0,3.0,184.0,4.0,12
23015,14737KABE,ABE2001121920200120,0.12300000000000001,N,188.0,3.0,194.0,3.0,12
23016,14737KABE,ABE2001121920210121,0.126,N,190.0,3.0,199.0,3.0,12
23017,14737KABE,ABE2001121920220122,0.128,N,190.0,3.0,171.0,3.0,12
23018,14737KABE,ABE2001121920230123,0.129,N,183.0,3.0,172.0,4.0,12
23019,14737KABE,ABE2001121920240124,0.127,N,179.0,3.0,173.0,4.0,12
23020,14737KABE,ABE2001121920250125,0.124,N,177.0,3.0,186.0,4.0,12
23021,14737KABE,ABE2001121920260126,0.124,N,173.0,3.0,181.0,4.0,12
23022,14737KABE,ABE2001121920270127,0.125,N,162.0,3.0,165.0,3.0,12
23023,14737KABE,ABE2001121920280128,0.127,N,158.0,3.0,164.0,3.0,12
23024,14737KABE,ABE2001121920290129,0.132,N,161.0,3.0,161.0,3.0,12
23025,14737KABE,ABE2001121920300130,0.135,N,160.0,3.0,159.0,3.0,12
23026,14737KABE,ABE2001121920310131,0.136,N,158.0,3.0,167.0,3.0,12
23027,14737KABE,ABE2001121920320132,0.134,N,159.0,3.0,163.0,4.0,12
23028,14737KABE,ABE2001121920330133,0.131,N,159.0,4.0,153.0,4.0,12
23029,14737KABE,ABE2001121920340134,0.126,N,156.0,3.0,153.0,4.0,12
23030,14737KABE,ABE2001121920350135,0.125,N,154.0,3.0,156.0,4.0,12
23031,14737KABE,ABE2001121920360136,0.124,N,158.0,3.0,165.0,4.0,12
23032,14737KABE,ABE2001121920370137,0.12300000000000001,N,159.0,4.0,162.0,5.0,12
23033,14737KABE,ABE2001121920380138,0.12300000000000001,N,158.0,4.0,158.0,4.0,12
23034,14737KABE,ABE2001121920390139,0.12300000000000001,N,163.0,3.0,175.0,3.0,12
23035,14737KABE,ABE2001121920400140,0.12300000000000001,N,171.0,3.0,178.0,3.0,12
23036,14737KABE,ABE2001121920410141,0.125,N,175.0,3.0,164.0,3.0,12
23037,14737KABE,ABE2001121920420142,0.125,N,173.0,2.0,175.0,2.0,12
23038,14737KABE,ABE2001121920430143,0.125,N,170.0,2.0,169.0,2.0,12
23039,14737KABE,ABE2001121920440144,0.12300000000000001,N,174.0,2.0,189.0,2.0,12
23040,14737KABE,ABE2001121920450145,0.126,N,178.0,2.0,165.0,3.0,12
23041,14737KABE,ABE2001121920460146,0.126,N,175.0,2.0,183.0,3.0,12
23042,14737KABE,ABE2001121920470147,0.125,N,161.0,2.0,149.0,2.0,12
23043,14737KABE,ABE2001121920480148,0.127,N,151.0,2.0,147.0,2.0,12
23044,14737KABE,ABE2001121920490149,0.126,N,146.0,2.0,140.0,2.0,12
23045,14737KABE,ABE2001121920500150,0.126,N,143.0,1.0,169.0,1.0,12
23046,14737KABE,ABE2001121920510151,0.129,N,159.0,1.0,170.0,1.0,12
23047,14737KABE,ABE2001121920520152,0.128,N,174.0,1.0,176.0,1.0,12
23048,14737KABE,ABE2001121920530153,0.13,N,185.0,1.0,179.0,1.0,12
23049,14737KABE,ABE2001121920540154,0.131,N,210.0,0.0,183.0,0.0,12
23050,14737KABE,ABE2001121920550155,0.129,N,203.0,0.0,189.0,1.0,12
23051,14737KABE,ABE2001121920560156,0.13,N,178.0,0.0,159.0,1.0,12
23052,14737KABE,ABE2001121920570157,0.13,N,176.0,0.0,152.0,1.0,12
23053,14737KABE,ABE2001121920580158,0.129,N,189.0,0.0,194.0,1.0,12
23054,14737KABE,ABE2001121920590159,0.131,N,186.0,0.0,170.0,1.0,12
23055,14737KABE,ABE2001121921000200,0.132,N,170.0,0.0,170.0,0.0,12
23056,14737KABE,ABE2001121921010201,0.132,N,163.0,0.0,141.0,0.0,12
23057,14737KABE,ABE2001121921020202,0.133,N,165.0,1.0,164.0,2.0,12
23058,14737KABE,ABE2001121921030203,0.132,N,166.0,1.0,124.0,1.0,12
23059,14737KABE,ABE2001121921040204,0.132,N,160.0,1.0,175.0,2.0,12
23060,14737KABE,ABE2001121921050205,0.131,N,163.0,2.0,168.0,2.0,12
23061,14737KABE,ABE2001121921060206,0.135,N,166.0,2.0,173.0,2.0,12
23062,14737KABE,ABE2001121921070207,0.134,N,168.0,2.0,172.0,2.0,12
23063,14737KABE,ABE2001121921080208,0.135,N,172.0,2.0,170.0,3.0,12
23064,14737KABE,ABE2001121921090209,0.136,N,168.0,2.0,189.0,3.0,12
23065,14737KABE,ABE2001121921100210,0.135,N,154.0,2.0,178.0,4.0,12
23066,14737KABE,ABE2001121921110211,0.135,N,157.0,2.0,174.0,3.0,12
23067,14737KABE,ABE2001121921120212,0.136,N,176.0,2.0,178.0,3.0,12
23068,14737KABE,ABE2001121921130213,0.135,N,171.0,2.0,149.0,2.0,12
23069,14737KABE,ABE2001121921140214,0.13699999999999998,N,162.0,2.0,169.0,2.0,12
23070,14737KABE,ABE2001121921150215,0.138,N,160.0,2.0,135.0,2.0,12
23071,14737KABE,ABE2001121921160216,0.139,N,151.0,2.0,153.0,2.0,12
23072,14737KABE,ABE2001121921170217,0.141,N,151.0,2.0,142.0,2.0,12
23073,14737KABE,ABE2001121921180218,0.14,N,148.0,2.0,124.0,2.0,12
23074,14737KABE,ABE2001121921190219,0.14,N,136.0,2.0,139.0,2.0,12
23075,14737KABE,ABE2001121921200220,0.14,N,133.0,2.0,124.0,2.0,12
23076,14737KABE,ABE2001121921210221,0.14300000000000002,N,139.0,2.0,150.0,2.0,12
23077,14737KABE,ABE2001121921220222,0.14400000000000002,N,144.0,1.0,142.0,1.0,12
23078,14737KABE,ABE2001121921230223,0.14400000000000002,N,142.0,1.0,139.0,1.0,12
23079,14737KABE,ABE2001121921240224,0.14300000000000002,N,140.0,0.0,148.0,0.0,12
23080,14737KABE,ABE2001121921250225,0.14300000000000002,N,145.0,0.0,129.0,1.0,12
23081,14737KABE,ABE2001121921260226,0.14300000000000002,N,143.0,1.0,162.0,1.0,12
23082,14737KABE,ABE2001121921270227,0.142,N,143.0,1.0,161.0,1.0,12
23083,14737KABE,ABE2001121921280228,0.147,N,157.0,1.0,161.0,1.0,12
23092,14737KABE,ABE2001121921370237,0.153,N,199.0,1.0,174.0,1.0,12
23093,14737KABE,ABE2001121921380238,0.15,N,188.0,1.0,196.0,1.0,12
23095,14737KABE,ABE2001121921400240,0.146,N,188.0,1.0,160.0,1.0,12
23098,14737KABE,ABE2001121921430243,0.151,N,187.0,2.0,180.0,2.0,12
23099,14737KABE,ABE2001121921440244,0.149,N,188.0,2.0,193.0,2.0,12
23104,14737KABE,ABE2001121921490249,0.156,N,197.0,2.0,186.0,3.0,12
23109,14737KABE,ABE2001121921540254,0.154,N,203.0,3.0,195.0,3.0,12
23110,14737KABE,ABE2001121921550255,0.153,N,197.0,3.0,195.0,3.0,12
23111,14737KABE,ABE2001121921560256,0.151,N,193.0,3.0,177.0,3.0,12
23112,14737KABE,ABE2001121921570257,0.153,N,191.0,3.0,193.0,3.0,12
23113,14737KABE,ABE2001121921580258,0.153,N,192.0,3.0,186.0,3.0,12
23114,14737KABE,ABE2001121921590259,0.151,N,186.0,3.0,180.0,3.0,12
23115,14737KABE,ABE2001121922000300,0.153,N,180.0,3.0,177.0,3.0,12
23116,14737KABE,ABE2001121922010301,0.157,N,168.0,4.0,146.0,8.0,12
23117,14737KABE,ABE2001121922020302,0.152,N,170.0,5.0,195.0,5.0,12
23118,14737KABE,ABE2001121922030303,0.147,N,171.0,4.0,157.0,4.0,12
23119,14737KABE,ABE2001121922040304,0.15,N,161.0,4.0,177.0,5.0,12
23120,14737KABE,ABE2001121922050305,0.15,N,158.0,4.0,172.0,4.0,12
23121,14737KABE,ABE2001121922060306,0.152,N,151.0,3.0,143.0,3.0,12
23122,14737KABE,ABE2001121922070307,0.151,N,148.0,3.0,123.0,3.0,12
23123,14737KABE,ABE2001121922080308,0.152,N,141.0,3.0,180.0,3.0,12
23124,14737KABE,ABE2001121922090309,0.156,N,151.0,3.0,173.0,4.0,12
23125,14737KABE,ABE2001121922100310,0.155,N,155.0,3.0,181.0,4.0,12
23126,14737KABE,ABE2001121922110311,0.153,N,138.0,3.0,137.0,9.0,12
23127,14737KABE,ABE2001121922120312,0.153,N,149.0,4.0,141.0,7.0,12
23128,14737KABE,ABE2001121922130313,0.154,N,174.0,3.0,161.0,5.0,12
23129,14737KABE,ABE2001121922140314,0.156,N,163.0,3.0,168.0,4.0,12
23130,14737KABE,ABE2001121922150315,0.16,N,144.0,3.0,119.0,3.0,12
23132,14737KABE,ABE2001121922170317,0.159,N,139.0,2.0,144.0,2.0,12
23133,14737KABE,ABE2001121922180318,0.159,N,157.0,2.0,164.0,2.0,12
23134,14737KABE,ABE2001121922190319,0.159,N,162.0,2.0,161.0,3.0,12
23135,14737KABE,ABE2001121922200320,0.159,N,174.0,2.0,180.0,2.0,12
23136,14737KABE,ABE2001121922210321,0.16,N,182.0,2.0,187.0,3.0,12
23137,14737KABE,ABE2001121922220322,0.16,N,180.0,2.0,174.0,2.0,12
23138,14737KABE,ABE2001121922230323,0.159,N,169.0,2.0,167.0,2.0,12
23139,14737KABE,ABE2001121922240324,0.16,N,165.0,2.0,166.0,2.0,12
23140,14737KABE,ABE2001121922250325,0.16,N,166.0,2.0,165.0,3.0,12
23141,14737KABE,ABE2001121922260326,0.16,N,162.0,3.0,164.0,3.0,12
23142,14737KABE,ABE2001121922270327,0.162,N,156.0,3.0,156.0,3.0,12
23143,14737KABE,ABE2001121922280328,0.163,N,154.0,3.0,165.0,5.0,12
23144,14737KABE,ABE2001121922290329,0.16,N,158.0,3.0,149.0,3.0,12
23145,14737KABE,ABE2001121922300330,0.159,N,151.0,3.0,144.0,3.0,12
23146,14737KABE,ABE2001121922310331,0.16,N,144.0,3.0,153.0,3.0,12
23147,14737KABE,ABE2001121922320332,0.162,N,148.0,3.0,147.0,3.0,12
23148,14737KABE,ABE2001121922330333,0.161,N,146.0,3.0,139.0,3.0,12
23149,14737KABE,ABE2001121922340334,0.161,N,144.0,3.0,146.0,3.0,12
23150,14737KABE,ABE2001121922350335,0.163,N,148.0,3.0,156.0,3.0,12
23151,14737KABE,ABE2001121922360336,0.16399999999999998,N,149.0,2.0,162.0,2.0,12
23152,14737KABE,ABE2001121922370337,0.165,N,146.0,2.0,145.0,2.0,12
23153,14737KABE,ABE2001121922380338,0.16699999999999998,N,152.0,2.0,166.0,3.0,12
23154,14737KABE,ABE2001121922390339,0.16699999999999998,N,157.0,2.0,170.0,3.0,12
23155,14737KABE,ABE2001121922400340,0.166,N,142.0,2.0,110.0,2.0,12
23156,14737KABE,ABE2001121922410341,0.16699999999999998,N,114.0,2.0,127.0,2.0,12
23161,14737KABE,ABE2001121922460346,0.16899999999999998,N,102.0,3.0,116.0,3.0,12
23162,14737KABE,ABE2001121922470347,0.168,N,111.0,2.0,114.0,2.0,12
23163,14737KABE,ABE2001121922480348,0.17300000000000001,N,112.0,2.0,103.0,3.0,12
23164,14737KABE,ABE2001121922490349,0.171,N,108.0,3.0,103.0,3.0,12
23166,14737KABE,ABE2001121922510351,0.172,N,101.0,3.0,103.0,3.0,12
23167,14737KABE,ABE2001121922520352,0.18,N,104.0,3.0,108.0,3.0,12
23168,14737KABE,ABE2001121922530353,0.179,N,109.0,2.0,107.0,3.0,12
23169,14737KABE,ABE2001121922540354,0.177,N,106.0,2.0,102.0,2.0,12
23170,14737KABE,ABE2001121922550355,0.17300000000000001,N,101.0,2.0,100.0,3.0,12
23173,14737KABE,ABE2001121922580358,0.17,N,104.0,3.0,112.0,3.0,12
23174,14737KABE,ABE2001121922590359,0.17,N,104.0,2.0,102.0,2.0,12
23180,14737KABE,ABE2001121923050405,0.174,N,100.0,2.0,104.0,2.0,12
23181,14737KABE,ABE2001121923060406,0.177,N,103.0,1.0,113.0,1.0,12
23182,14737KABE,ABE2001121923070407,0.17300000000000001,N,105.0,1.0,117.0,1.0,12
23183,14737KABE,ABE2001121923080408,0.174,N,107.0,1.0,112.0,2.0,12
23184,14737KABE,ABE2001121923090409,0.18,N,112.0,2.0,113.0,2.0,12
23185,14737KABE,ABE2001121923100410,0.18100000000000002,N,110.0,2.0,112.0,2.0,12
23186,14737KABE,ABE2001121923110411,0.18100000000000002,N,105.0,2.0,104.0,2.0,12
